,unique_id,district,site,chickens,cows,pigs,bikes,goats,sheep,ducks,pesticide,yield_kg_pa,plot_acres,can_kg,dap_kg,urea_kg,weed,seed_kg,hybrid,seed_kg_pa,seed_kg_ph,yield_kg_ph,country,year,season,crop,can_kg_pa,can_kg_ph,dap_kg_pa,dap_kg_ph,urea_kg_pa,urea_kg_ph,hh_num,basal_method,lime_kg,field_latitude,field_longitude,chicks,oxen,seed_type,plot_hectares,FAW,termites,striga,electricity,rabbits,flood,comp_source_manure,stemborer,mlnd,cutworms,msv,gls,distance_min,slope_angle_num,slope,seed_depth_num,guinea_fowl,hh_num_under18,distance_meter,fertility,drought,compost,comp_method,comp_quality,prev_season_lime_kg,hybridseed_kg_pa,aphids,localseed_kg_pa,lime_kg_pa,lime_kg_ph,localseed_kg_ph,hybridseed_kg_ph,comp_kg_pa,comp_wb_pa,prev_season_yield,hh_num_under5,npk_kg,lime_method,prev_season_npk_kg,prev_season_dap_kg,prev_season_can_kg,prev_season_urea_kg,chicken_binary,goats_binary,cows_binary,radio_binary,bikes_binary,npk_kg_pa,pest_disease,comp_source,localseed_kg,npk_kg_ph,dap_method,urea_method,heavy_rain,comp_kg_ph,npk_method,hail,plants_sqm_spacing,planting_method,anthracnose,blight,row_spacing,plant_spacing,slope_angle_des,seed_depth_est,harvest_date,plant_date,hybridseed_kg,stalk_rot,kelnel_rot,sitename,site_longitude,site_latitude
39837,6f822178,Rutsiro,_Rundoyi,,,,,,,,0.0,0.0,0.14826300740242,,,,1.0,170.0,,,,0.0,Rwanda,2019,b season,potato,,,0.0,0.0,0.0,0.0,8.0,,,-1.83966938990108,29.3762830254315,,,,0.0600000023841858,,,,,,,,,,,,,6-10 minutes,1.0,,,,,,,,1.0,hole,good,,0.0,,,0.0,0.0,,0.0,3372.3835,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,0.0,8333.3281,,,,,,,,,,,,2019-04-05,,,,,29.38269892,-1.83707421
39841,6b482850,Mugonero,_Nkomane A,,,,,,,,1.0,5912.9116,0.0494210012257099,,,,2.0,260.0,,,,14611.101,Rwanda,2019,b season,potato,,,0.0,0.0,80.937202,199.99988,4.0,,,-2.32308319694093,29.389724389045,,,,0.0200000014156103,,,,,,,,,,,,,less than 2 minutes,1.0,,,,,,,,1.0,hole,poor,,0.0,,,0.0,0.0,,0.0,6070.29,,,,,broadcast,,,,,,,,,,60.7029,1.0,,,149.99991,,apply in hole,0.0,14999.99,apply in hole,,,,,,51.666668,23.333334,,,,2019-03-21,,,,,29.37722973,-2.31892376
39877,e838f682,Rubengera,_Kagusa,,,,,,,,0.0,8768.1963,0.0864867493510246,,,,2.0,60.0,,,,21666.652,Rwanda,2019,b season,potato,,,0.0,0.0,0.0,0.0,4.0,,,-2.0300188,29.4589659,,,,0.0350000001490116,,,,,,,,,,,,,16-30 minutes,1.0,,,,,,,,1.0,hole,poor,,0.0,,,0.0,0.0,,0.0,3468.7373,,,,,broadcast,,,,,,,,,,57.812286,0.0,,,142.85706,,,0.0,8571.4229,apply in hole,,,,,,,,,,,2019-03-18,,,,,29.45139137,-2.028486935
40079,9629ed4f,Gatsibo,_Kabarore,,,,,,,,0.0,1303.9882,0.247105002403259,,,,1.0,45.0,,,,3222.22,Rwanda,2019,b season,potato,,,0.0,0.0,0.0,0.0,7.0,,,-1.6244222,30.3823797,,,,0.100000001490116,,,,,,,,,,,,,11-15 minutes,1.0,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,30.35145,0.0,,,74.999954,,,0.0,0.0,apply in hole,,,,,,,,,,,2019-03-25,,,,,30.3787859,-1.601544721
40096,48ea83c7,Rutsiro,Mberi,1.0,1.0,0.0,0.0,0.0,4.0,,1.0,3750.0898,0.0741385072469711,,,,1.0,,,,,9266.6592,Rwanda,2016,a season,potato,,,0.0,0.0,0.0,0.0,,,,-1.92319576927582,29.4828140451946,,,,0.03000283613801,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,average,,0.0,,,,,,0.0,5395.812,,,,,apply in hole,,,,,,,,,,161.8744,1.0,,,399.99976,,,,13333.321,apply in hole,,,,,,40.0,40.0,,,2016-02-03,2015-10-03,,,,,,
40274,f5c2f901,Rubengera,kageyo a,0.0,0.0,0.0,0.0,2.0,0.0,,1.0,3237.488,0.0741385072469711,,,,2.0,,,,,7999.9946,Rwanda,2016,a season,potato,,,161.8744,399.99976,0.0,0.0,,,,-2.00328357517719,29.4943209271878,,,,0.03000283613801,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,average,,0.0,,,,,,0.0,2023.4301,,,,,,,,,,,,,,,0.0,0.0,,,0.0,apply in hole,,,4999.9971,,,,,,,,,,,2016-01-25,2015-10-15,,,,,29.49112718,-1.993151165
40837,e9ae9e69,LWH East,Akanzu,0.0,1.0,0.0,0.0,2.0,0.0,,0.0,1618.744,0.222415536642075,,,,1.0,,0.0,,,3999.9973,Rwanda,2016,b season,potato,,,,,,,,,,-2.02271752950125,30.3296177474914,,,,0.0900085121393204,,,,1.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,674.41333,,,,,,,,,,,,,,,,0.0,,,,,,,1666.509,,,,,,,60.0,40.0,,,2016-06-17,2016-03-15,,,,,30.33033325,-2.026216138
40880,0c6f0262,LWH East,Murama,7.0,2.0,0.0,1.0,6.0,0.0,,0.0,2185.3044,0.0370692536234856,,,,1.0,,0.0,,,5399.9966,Rwanda,2016,b season,potato,,,,,,,,,,-2.00907699272978,30.3051686678237,,,,0.015001418069005,,,,1.0,,,,,,,,,,,,,,,,,,1.0,hole,average,,0.0,,,,,,0.0,2697.6533,,,,,,,,,,,,,,,,0.0,,,,,,,6666.0361,,,,,,,60.0,40.0,,,2016-07-04,2016-04-05,,,,,30.62444575,-2.026880561
40893,fc53d709,Karongi,gitovu  a,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,1214.058,0.0494256727397442,,,,1.0,,0.0,,,2999.998,Rwanda,2016,b season,potato,,,,,,,,,,-2.06361710093916,29.5033648330718,,,,0.0200018901377916,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,average,,0.0,,,,,,0.0,8092.96,,,,,,,,,,,,,,,,0.0,,,,,,,19998.109,,,,,,,50.0,30.0,,,2016-07-21,2016-04-20,,,,,29.51775817,-2.077320361
40899,7d01be31,Kayonza,Cyarubare a,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2994.6765,0.0988513454794884,,,,1.0,,0.0,,,7399.9956,Rwanda,2016,b season,potato,,,,,,,,,,-2.02325931793119,30.6526842262323,,,,0.0400037802755833,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2016-06-27,2016-02-15,,,,,30.6626961,-1.986564951
40938,e037dcea,Rutsiro,Gitwa,0.0,3.0,0.0,0.0,0.0,0.0,,1.0,1294.9952,0.111207768321037,,,,2.0,,0.0,,,3199.998,Rwanda,2016,b season,potato,,,,,,,,,,-1.97120379111461,29.4589015601319,,,,0.0450042560696602,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,average,,0.0,,,,,,0.0,4496.0889,,,,,,,,,,,,,,,,1.0,,,,,,,11110.061,,,,,,,,,,,2016-06-08,2016-02-13,,,,,28.94091638,-2.417651875
40992,d499989c,LWH West,kageyo,0.0,1.0,1.0,0.0,0.0,0.0,,1.0,2266.2417,0.0296554062515497,,,,2.0,,0.0,,,5599.9966,Rwanda,2016,b season,potato,,,,,,,,,,-2.03070932557435,29.4873733006621,,,,0.0120011353865266,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,average,,0.0,,,,,,0.0,6069.7202,,,,,,,,,,,,,,,,0.0,,,,,,,14998.582,,,,,,,,,,,2016-07-25,2016-04-05,,,,,29.49112718,-1.993151165
41067,ab6b55f2,Rutsiro,Muyira,0.0,1.0,0.0,0.0,0.0,2.0,,1.0,4451.5459,0.111207768321037,,,,1.0,,0.0,,,10999.992,Rwanda,2016,b season,potato,,,,,,,,,,-1.9118794636883,29.4273123273961,,,,0.0450042560696602,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,1798.4355,,,,,,,,,,,,,,,,0.0,,,,,,,4444.0239,,,,,,,,,,,2016-07-08,2016-03-20,,,,,29.43955818,-1.914985933
41072,94c26fb5,LWH East,RWERI,,1.0,10.0,1.0,4.0,0.0,,1.0,4532.4834,0.148277014493942,,,,1.0,,1.0,,,11199.993,Rwanda,2016,b season,potato,,,,,,,,,,-1.97690274853527,30.2956537107805,,,,0.0600056722760201,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,45.0,40.0,,,2016-06-09,2016-03-10,,,,,,
41103,fc9a0718,Karongi,gitovu a,2.0,1.0,1.0,0.0,1.0,0.0,,0.0,1780.6184,0.0617820918560028,,,,2.0,,0.0,,,4399.9971,Rwanda,2016,b season,potato,,,,,,,,,,-2.06474061124027,29.5015931501985,,,,0.0250023640692234,,,,0.0,,,,,,,,,,,,,,,,,,1.0,broadcast,average,,0.0,,,,,,0.0,4855.7759,,,,,,,,,,,,,,,,0.0,,,,,,,11998.865,,,,,,,,,,,2016-07-21,2016-04-25,,,,,29.51775817,-2.077320361
41138,196f5d14,Rutsiro,Muyirs B,0.0,2.0,0.0,0.0,0.0,0.0,,1.0,4613.4204,0.0617820918560028,,,,1.0,,0.0,,,11399.992,Rwanda,2016,b season,potato,,,,,,,,,,-1.93636828040282,29.4375110593062,,,,0.0250023640692234,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,485.57761,,,,,,,,,,,,,,,,1.0,,,,,,,1199.8866,,,,,,,60.0,40.0,,,2016-07-13,2016-02-28,,,,,,
41162,da457f29,Gatsibo,Karubungo,0.0,0.0,1.0,1.0,1.0,0.0,,0.0,2266.2417,0.0494256727397442,,,,1.0,,0.0,,,5599.9966,Rwanda,2016,b season,potato,,,,,,,,,,-1.62097509815405,30.312271203965,,,,0.0200018901377916,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,2427.8879,,,,,,,,,,,,,,,,0.0,,,,,,,5999.4326,,,,,,,,,,,2016-06-23,2016-01-07,,,,,30.32433888,-1.624752392
41164,4d9fea88,LWH East,Akanzu,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1133.1208,0.0494256727397442,,,,1.0,,0.0,,,2799.9983,Rwanda,2016,b season,potato,,,,,,,,,,-2.0063744267217,30.3467892711316,,,,0.0200018901377916,,,,1.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,2023.24,,,,,,,,,,,,,,,,0.0,,,,,,,4999.5273,,,,,,,60.0,40.0,,,2016-06-22,2016-03-15,,,,,30.33033325,-2.026216138
41183,c05e3ed0,Mugonero,Bihumbe,0.0,2.0,0.0,0.0,1.0,0.0,,1.0,4208.7344,0.0617820918560028,,,,2.0,,0.0,,,10399.993,Rwanda,2016,b season,potato,,,,,,,,,,-2.21324868693065,29.3584371401694,,,,0.0250023640692234,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,poor,,0.0,,,,,,0.0,4855.7759,,,,,,,,,,,,,,,,0.0,,,,,,,11998.865,,,,,,,,,,,2016-07-25,2016-04-02,,,,,29.36337866,-2.216666277
41186,1cea0129,LWH East,MUREHE A,0.0,1.0,0.0,2.0,1.0,0.0,,0.0,809.37201,0.148277014493942,,,,1.0,,0.0,,,1999.9987,Rwanda,2016,b season,potato,,,,,,,,,,-2.00886117819564,30.2824099289207,,,,0.0600056722760201,,,,1.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,2023.24,,,,,,,,,,,,,,,,0.0,,,,,,1.0,4999.5273,,,,,,,60.0,50.0,,,2016-07-11,2016-02-20,,,,,29.377697,-2.235322914
41203,49febef9,Kayonza,Cyarubare  B,10.0,0.0,0.0,1.0,0.0,0.0,,0.0,809.37201,0.247128367424011,,,,1.0,,0.0,,,1999.9987,Rwanda,2016,b season,potato,,,,,,,,,,-2.02653422000828,30.6352731955316,,,,0.100009456276894,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,60.0,40.0,,,2016-06-27,2016-03-14,,,,,30.6626961,-1.986564951
41252,fe22a342,Rutsiro,Muyira,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,404.686,0.0741385072469711,,,,1.0,,0.0,,,999.99933,Rwanda,2016,b season,potato,,,,,,,,,,-1.93537374035791,29.4414102633429,,,,0.03000283613801,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,1348.8267,,,,,,,,,,,,,,,,1.0,,,,,,,3333.0181,,,,,,,,,,,2016-06-22,2016-02-25,,,,,29.43955818,-1.914985933
41265,34735729,LWH East,RWERI,7.0,1.0,0.0,0.0,1.0,0.0,,1.0,2104.3672,0.148277014493942,,,,1.0,,0.0,,,5199.9966,Rwanda,2016,b season,potato,,,,,,,,,,-1.97715789879589,30.3003212566358,,,,0.0600056722760201,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,1348.8267,,,,,,,,,,,,,,,,1.0,,,,,,,3333.0181,,,,,,,60.0,42.0,,,2016-07-08,2016-02-26,,,,,,
41269,4ac9bb8e,LWH East,KIBARE,0.0,0.0,0.0,0.0,4.0,0.0,,0.0,1052.1836,0.0642533749341965,,,,1.0,,0.0,,,2599.9983,Rwanda,2016,b season,potato,,,,,,,,,,-1.98408439820398,30.3227445112337,,,,0.0260024592280388,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,1556.3385,,,,,,,,,,,,,,,,1.0,,,,,,,3845.7903,,,,,,,50.0,40.0,,,2016-06-09,2016-03-05,,,,,30.44471795,-2.302539605
41273,d3a34dfa,Rutsiro,Muyira,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1375.9324,0.0494256727397442,,,,1.0,,0.0,,,3399.9978,Rwanda,2016,b season,potato,,,,,,,,,,-1.93584051660194,29.4425325304097,,,,0.0200018901377916,,,,1.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,4046.48,,,,,,,,,,,,,,,,0.0,,,,,,1.0,9999.0547,,,,,,,,,,,2016-07-13,2016-07-15,,,,,29.43955818,-1.914985933
41286,e5e46a35,Rutsiro,Muyira,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,809.37201,0.135920599102974,,,,1.0,,0.0,,,1999.9987,Rwanda,2016,b season,potato,,,,,,,,,,-1.92952562839282,29.4437859101345,,,,0.0550052002072334,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,2207.1709,,,,,,,,,,,,,,,,1.0,,,,,,,5454.0298,,,,,,,,,,,2016-06-22,2016-04-10,,,,,29.43955818,-1.914985933
41294,0db15cb2,LWH East,Murehe A,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1456.8696,0.0494256727397442,,,,1.0,,0.0,,,3599.9978,Rwanda,2016,b season,potato,,,,,,,,,,-2.00638302742152,30.2772689182117,,,,0.0200018901377916,,,,1.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,3034.8601,,,,,,,,,,,,,,,,1.0,,,,,,,7499.291,,,,,,,50.0,40.0,,,2016-06-20,2016-02-20,,,,,29.377697,-2.235322914
41304,05e2d614,LWH East,Murehe A,6.0,0.0,0.0,0.0,2.0,0.0,,0.0,1780.6184,0.148277014493942,,,,1.0,,0.0,,,4399.9971,Rwanda,2016,b season,potato,,,,,,,,,,-2.01103272724231,30.281983568211,,,,0.0600056722760201,,,,1.0,,,,,,,,,,,,,,,,,,1.0,hole,average,,0.0,,,,,,0.0,505.81,,,,,,,,,,,,,,,,0.0,,,,,,,1249.8818,,,,,,,50.0,30.0,,,2016-06-27,2016-02-27,,,,,29.377697,-2.235322914
41329,ed80b0d9,Kayonza,Rubumba,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,323.74881,0.0741385072469711,,,,1.0,,0.0,,,799.99951,Rwanda,2016,b season,potato,,,,,,,,,,-2.01952228428309,30.6490874668336,,,,0.03000283613801,,,,1.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2016-06-14,2016-03-04,,,,,29.40998268,-2.180645924
41338,2d16855e,LWH East,NYAMATETE A,0.0,0.0,1.0,1.0,10.0,0.0,,0.0,3561.2368,0.0370692536234856,,,,1.0,,0.0,,,8799.9941,Rwanda,2016,b season,potato,,,,,,,,,,-2.05582021248387,30.3405479886575,,,,0.015001418069005,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,2697.6533,,,,,,,,,,,,,,,,0.0,,,,,,,6666.0361,,,,,,,60.0,40.0,,,2016-07-07,2016-02-10,,,,,30.46541296,-1.582143667
41343,ba79dec4,LWH East,Murehe A,3.0,1.0,0.0,1.0,0.0,0.0,,0.0,1618.744,0.0617820918560028,,,,2.0,,0.0,,,3999.9973,Rwanda,2016,b season,potato,,,,,,,,,,-2.01412762398682,30.2796740070529,,,,0.0250023640692234,,,,1.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,1699.5216,,,,,,,,,,,,,,,,0.0,,,,,,,4199.603,,,,,,,60.0,35.0,,,2016-06-27,2016-03-27,,,,,29.377697,-2.235322914
41432,cddef9d0,Mugonero,Bihumbe,0.0,1.0,1.0,0.0,1.0,0.0,,1.0,3965.9229,0.0617820918560028,,,,2.0,,0.0,,,9799.9941,Rwanda,2016,b season,potato,,,,,,,,,,-2.21320796712104,29.3585861770815,,,,0.0250023640692234,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,4855.7759,,,,,,,,,,,,,,,,0.0,,,,,,,11998.865,,,,,,,,,,,2016-07-29,2016-04-20,,,,,29.36337866,-2.216666277
41435,fa7d50da,Karongi,kageyo b,0.0,5.0,2.0,0.0,0.0,5.0,,1.0,9955.2754,0.148277014493942,,,,2.0,,0.0,,,24599.982,Rwanda,2016,b season,potato,,,,,,,,,,-2.00391142163426,29.5049892459065,,,,0.0600056722760201,,,,1.0,,,,,,,,,,,,,,,,,,1.0,hole,average,,0.0,,,,,,0.0,6744.1333,,,,,,,,,,,,,,,,0.0,,,,,,1.0,16665.09,,,,,,,60.0,40.0,,,2016-07-13,2016-03-15,,,,,29.49112718,-1.993151165
41485,429bb990,LWH East,Akanzu,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,687.96619,0.0741385072469711,,,,1.0,,0.0,,,1699.9989,Rwanda,2016,b season,potato,,,,,,,,,,-2.01922673876428,30.3346758560035,,,,0.03000283613801,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,2023.24,,,,,,,,,,,,,,,,0.0,,,,,,,4999.5273,,,,,,,60.0,40.0,,,2016-06-22,2016-02-10,,,,,30.33033325,-2.026216138
41539,ae40e96f,Mugonero,Gitabura,0.0,3.0,0.0,0.0,6.0,0.0,,1.0,1375.9324,0.045224491506815,,,,2.0,,0.0,,,3399.9978,Rwanda,2016,b season,potato,,,,,,,,,,-2.20474668805929,29.3227811324919,,,,0.0183017309755087,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,average,,0.0,,,,,,0.0,3316.7866,,,,,,,,,,,,,,,,0.0,,,,,,,8195.9453,,,,,,,60.0,40.0,,,2016-07-11,2016-03-25,,,,,29.32477171,-2.215218905
41565,9c03ab47,Rutsiro,mberi,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,2589.9905,0.0617820918560028,,,,1.0,,0.0,,,6399.9961,Rwanda,2016,b season,potato,,,,,,,,,,-1.93028382934105,29.4700840577964,,,,0.0250023640692234,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,1942.3104,,,,,,,,,,,,,,,,1.0,,,,,,,4799.5464,,,,,,,,,,,2016-06-23,2014-03-01,,,,,,
41595,43f7b4d0,Mugonero,Bihumbe,2.0,3.0,0.0,0.0,3.0,1.0,,1.0,5746.541,0.0266898646950722,,,,2.0,,0.0,,,14199.99,Rwanda,2016,b season,potato,,,,,,,,,,-2.21793284281082,29.3545958424408,,,,0.0108010219410062,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,7493.4814,,,,,,,,,,,,,,,,0.0,,,,,,1.0,18516.768,,,,,,,40.0,25.0,,,2016-07-20,2016-03-18,,,,,29.36337866,-2.216666277
41626,943eeb59,Mugonero,Bihumbe,12.0,3.0,0.0,1.0,11.0,0.0,,0.0,6029.8213,0.158162161707878,,,,2.0,,0.0,,,14899.99,Rwanda,2016,b season,potato,,,,,,,,,,-2.21077308040027,29.3521936937815,,,,0.0640060529112816,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,1896.7875,,,,,,,,,,,,,,,,1.0,,,,,,,4687.0566,,,,,,,70.0,50.0,,,2016-07-21,2016-04-15,,,,,29.36337866,-2.216666277
41689,3d41997d,LWH East,Kabasore,0.0,0.0,2.0,1.0,6.0,0.0,,1.0,404.686,0.0370692536234856,,,,1.0,,0.0,,,999.99933,Rwanda,2016,b season,potato,,,,,,,,,,-2.07612017176336,30.324675528276,,,,0.015001418069005,,,,1.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,20.0,,,2016-06-16,2016-03-13,,,,,30.31307805,-2.083016092
41714,cf495fa8,LWH East,Bicaca A,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,5260.918,0.0494256727397442,,,,1.0,,0.0,,,12999.991,Rwanda,2016,b season,potato,,,,,,,,,,-2.05773329035738,30.3519519058678,,,,0.0200018901377916,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,2023.24,,,,,,,,,,,,,,,,1.0,,,,,,,4999.5273,,,,,,,50.0,40.0,,,2016-06-24,2016-02-15,,,,,30.34394237,-2.076959226
41731,9858be03,Gatsibo,nyagisozi  B,0.0,6.0,0.0,1.0,5.0,0.0,,0.0,1456.8696,0.197702690958977,,,,1.0,,0.0,,,3599.9978,Rwanda,2016,b season,potato,,,,,,,,,,-1.66854457254352,30.2714750044963,,,,0.0800075605511665,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,4552.29,,,,,,,,,,,,,,,,0.0,,,,,,,11248.937,,,,,,,,,,,2016-06-15,2016-03-28,,,,,30.2753715,-1.677807511
41749,aacae5b3,Mugonero,Gitabura,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,4856.2319,0.0667246580123901,,,,2.0,,0.0,,,11999.992,Rwanda,2016,b season,potato,,,,,,,,,,-2.21003738029797,29.3354928973238,,,,0.027002552524209,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,5620.1108,,,,,,,,,,,,,,,,0.0,,,,,,,13887.575,,,,,,,60.0,40.0,,,2016-07-28,2016-04-10,,,,,29.32477171,-2.215218905
41762,7068c73a,Mugonero,Gitabura,3.0,4.0,0.0,1.0,5.0,6.0,,0.0,2670.9275,0.0815523639321327,,,,1.0,,0.0,,,6599.9956,Rwanda,2016,b season,potato,,,,,,,,,,-2.20859828558495,29.3312711644342,,,,0.0330031216144562,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,average,,0.0,,,,,,0.0,1226.2061,,,,,,,,,,,,,,,,0.0,,,,,,,3030.0164,,,,,,,50.0,40.0,,,2016-07-28,2016-04-20,,,,,29.32477171,-2.215218905
41796,bac03ad8,LWH East,Murama,0.0,0.0,1.0,0.0,6.0,0.0,,0.0,1307.5114,0.123564183712006,,,,1.0,,0.0,,,3230.926,Rwanda,2016,b season,potato,,,,,,,,,,-2.00451612833976,30.3312029751432,,,,0.0500047281384468,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,6069.7202,,,,,,,,,,,,,,,,1.0,,,,,,,14998.582,,,,,,,60.0,48.0,,,2016-06-17,2016-03-15,,,,,30.62444575,-2.026880561
41799,8c3ec264,Rutsiro,Muyira,0.0,1.0,0.0,0.0,0.0,2.0,,1.0,1618.744,0.0370692536234856,,,,1.0,,0.0,,,3999.9973,Rwanda,2016,b season,potato,,,,,,,,,,-1.9345677998043,29.4430548619848,,,,0.015001418069005,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,3237.1841,,,,,,,,,,,,,,,,0.0,,,,,,,7999.2437,,,,,,,,,,,2016-07-21,2016-03-25,,,,,29.43955818,-1.914985933
41814,abb6afa5,Mugonero,Bihumbe,2.0,4.0,0.0,0.0,7.0,2.0,,1.0,2760.8577,0.0711729750037193,,,,1.0,,0.0,,,6822.2173,Rwanda,2016,b season,potato,,,,,,,,,,-2.21759666495792,29.3534288585312,,,,0.0288027264177799,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,3372.0664,,,,,,,,,,,,,,,,0.0,,,,,,,8332.5449,,,,,,,50.0,40.0,,,2016-06-15,2016-02-10,,,,,29.36337866,-2.216666277
41855,196d1d37,LWH East,Nyamatete B,0.0,0.0,4.0,1.0,2.0,2.0,,0.0,737.76099,0.222415536642075,,,,1.0,,0.0,,,1823.0443,Rwanda,2016,b season,potato,,,,,,,,,,-2.05712134157269,30.3272055611916,,,,0.0900085121393204,,,,1.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,899.21777,,,,,,,,,,,,,,,,0.0,,,,,,,2222.012,,,,,,,60.0,37.0,,,2016-06-27,2016-03-15,,,,,30.46541296,-1.582143667
41857,5917b550,Mugonero,Bihumbe,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,4127.7974,0.0247128363698721,,,,2.0,,0.0,,,10199.994,Rwanda,2016,b season,potato,,,,,,,,,,-2.21301165199047,29.3552898344299,,,,0.0100009450688958,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,average,,0.0,,,,,,0.0,2427.8879,,,,,,,,,,,,,,,,0.0,,,,,,,5999.4326,,,,,,,60.0,40.0,,,2016-07-29,2016-04-03,,,,,29.36337866,-2.216666277
41880,9e89eb0d,Karongi,kageyo b,0.0,5.0,0.0,0.0,0.0,6.0,,1.0,1699.6812,0.370692551136017,,,,2.0,,0.0,,,4199.9971,Rwanda,2016,b season,potato,,,,,,,,,,-2.00174105353653,29.5035462174565,,,,0.150014191865921,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,674.41333,,,,,,,,,,,,,,,,0.0,,,,,,,1666.509,,,,,,,,,,,2016-07-13,2016-04-10,,,,,29.49112718,-1.993151165
41949,d642ebc7,Rutsiro,Mberi,1.0,1.0,0.0,0.0,0.0,4.0,,1.0,2185.3044,0.17298986017704,,,,1.0,,0.0,,,5399.9966,Rwanda,2016,b season,potato,,,,,,,,,,-1.92362589139351,29.4838998226783,,,,0.0700066238641739,,,,0.0,,,,,,,,,,,,,,,,,,1.0,hole,good,,0.0,,,,,,0.0,2936.5881,,,,,,,,,,,,,,,,0.0,,,,,,,7256.4561,,,,,,,,,,,2016-07-07,2016-04-01,,,,,,
